Tag	GSM4101749	GSM4101750	GSM4101751	GSM4101752	GSM4101753	GSM4101754	GSM4101755	GSM4101756	GSM4101757	GSM4101758	GSM4101759	GSM4101760	GSM4101761
SOBP	5.52262	7.1484	6.12246	7.56341	6.33945	5.8076	6.99659	6.44319	6.06078	6.76173	6.61425	7.11215	6.51811
SOCS1	5.81276	5.33302	6.39193	6.87038	7.4075	7.22887	7.00943	6.34998	8.3234	6.8808	7.00299	7.15502	6.28125
SOCS2	6.39781	6.38245	6.52288	6.69683	6.93243	6.19025	7.10128	6.55079	6.40718	6.85542	7.08875	6.8492	7.10621
SOCS3	7.07472	6.07606	7.03896	7.12776	6.50157	7.12481	9.86214	7.02628	7.38908	6.46876	7.94279	8.05221	6.76951
SOCS4	6.67102	6.80733	6.47535	7.20124	7.48266	7.49168	6.92817	7.23139	7.26147	7.51558	7.55125	7.34283	7.08798
SOCS5	6.11849	6.86122	6.56638	7.38757	7.3018	6.92062	7.62479	7.1315	7.30228	6.99099	7.16988	7.40479	7.09344
SOCS6	6.91088	7.1101	6.83841	7.22728	6.52588	7.16656	6.31898	7.31651	6.11866	6.4999	6.86239	7.35389	6.94243
SOCS7	5.87848	6.713	6.03374	7.17684	6.47159	6.99271	7.09501	6.22753	6.52004	7.11131	6.79873	7.01467	6.58513
SOD1	9.49527	9.22585	9.01031	9.18385	9.04586	9.31032	9.26113	8.58688	9.08038	9.24953	9.12664	9.50397	9.48495
SOD2	9.85564	8.08132	9.53512	7.58639	8.05602	8.60136	9.14238	8.80171	8.65747	7.28534	8.7677	7.85887	7.73082
SOD3	6.72732	8.46902	8.19309	8.81125	7.03079	7.67621	7.71319	7.00819	6.13219	8.60116	7.52182	8.15687	8.77119
SOHLH1	5.18068	5.46117	5.54417	5.12677	5.14365	5.17492	5.51769	4.87879	5.22164	5.30441	5.41854	5.1342	5.33823
SOHLH2|CCDC169-SOHLH2	4.28853	3.7697	3.50197	3.64095	3.5308	3.70928	3.51305	3.61566	3.50255	4.63622	3.84123	3.79229	3.36832
SON	7.13163	6.617165	6.70395	6.178425	6.617425	5.858055	6.337355	6.6079	6.257555	6.21671	6.628055	6.14791	6.228195
SORBS1	5.36775	5.77511	5.46082	6.31469	5.98576	5.45223	6.66722	5.88699	4.72792	6.5809	5.41348	6.03042	5.72844
SORBS2	7.81133	9.71805	9.45053	10.2601	8.31356	10.3199	10.0481	9.11269	6.8148	10.518	9.68467	10.5451	9.63162
SORBS3	6.36855	7.5291	7.14067	7.48389	7.03834	7.30084	7.13807	6.90518	6.78167	7.13672	7.30178	7.56385	6.89682
SORCS1	4.27115	6.45777	5.36618	4.59745	5.20005	5.2	4.3285	6.26214	5.42218	4.40585	5.85609	5.22362	3.94362
SORCS2	5.76285	5.86343	6.20374	6.56356	5.95216	6.41879	5.93856	6.66079	5.83162	6.77845	6.27106	5.62856	5.31754
SORCS3	3.95751	4.02624	4.40343	3.95157	3.7884	3.96403	4.24097	3.7574	3.94197	4.03848	4.20275	4.01295	4.46733
SORD2P|SORD	8.97452	10.536	11.078	10.8655	10.373	10.5093	10.8978	9.75442	9.49196	11.2312	11.0024	11.4458	10.7809
SORL1	8.69785	7.22899	8.30091	6.48526	9.05296	6.97911	7.98824	9.0392	8.96575	7.52395	9.01857	8.29805	7.64958
SORT1	9.48066	10.26	9.90467	10.5107	9.11377	10.1483	10.1013	10.1194	7.89776	10.3954	10.075	10.402	10.3371
SOS1	9.52666	9.7373	9.26921	8.93452	9.3154	8.53193	9.05671	9.43123	8.90996	8.94777	9.19739	9.00533	9.13665
SOS2	9.62112	10.2002	10.1165	10.0904	9.36229	9.24401	9.26811	9.68665	8.70667	9.71025	9.39874	9.48069	9.59746
SOST	4.99588	5.69495	5.15599	5.67751	5.80834	5.66052	6.13688	6.00303	5.66943	5.91721	5.53146	5.38907	5.30915
SOSTDC1	2.91848	3.01983	2.89163	3.82038	2.98265	3.79642	3.27919	2.52852	2.68337	3.45548	3.22177	4.63483	4.15673
SOWAHA	5.43121	6.04482	5.886	5.41275	5.71871	6.21241	6.10801	5.8036	5.59503	5.85319	5.74138	5.74471	6.04706
SOWAHB	4.23419	4.49483	4.11412	4.5172	3.77541	4.23588	4.35551	4.19745	3.66078	4.06783	3.89957	3.99718	4.04367
SOWAHC	6.04683	5.83326	5.78027	6.93005	6.15109	6.39551	6.32336	6.71008	5.74166	6.20493	6.39111	6.75724	6.30653
SOWAHD	5.60978	5.30882	5.46979	5.32363	5.82302	5.27572	5.64022	5.27001	5.92071	5.52395	5.42978	5.14625	5.33761
SOX1	4.60965	4.73931	4.59286	4.90992	4.81646	5.04769	4.99848	4.80355	4.9743	4.88188	4.90626	4.69869	4.77314
SOX10	5.40626	5.60262	5.46305	5.64455	5.26209	5.33473	5.55463	5.26526	5.48409	5.53355	5.41438	5.47382	5.83357
SOX11	5.54455	5.24129	5.15789	4.99764	4.75957	5.21629	5.44489	5.13561	5.2087	5.12691	5.16717	4.90964	4.99597
SOX12	5.96119	6.39292	6.48339	6.37551	5.90882	6.41194	6.2353	6.03162	6.10701	6.25224	5.85242	5.65771	6.13648
SOX13	5.60349	6.16391	5.88716	6.61053	5.52912	5.93179	6.17678	5.90976	5.20322	5.71662	5.67197	6.24452	6.35898
SOX14	4.17985	4.70561	4.4207	5.03294	4.5478	4.74754	4.32594	4.44552	4.73064	4.74681	4.29875	4.1066	4.40747
SOX15	4.83861	4.97001	4.63345	5.06461	4.39026	5.1244	5.00738	5.33778	4.88216	4.91147	4.69493	4.86044	5.04517
SOX17	6.19438	6.16601	5.927	6.31759	5.74662	6.25099	6.17276	5.0162	5.82757	5.83445	5.97515	6.10732	6.08509
SOX18	5.98155	6.46774	6.13408	7.32365	6.50948	7.01507	7.3128	5.99249	6.76236	6.91244	6.55944	7.01212	6.72442
SOX2	4.16245	4.29991	4.33513	3.85884	4.12954	4.15539	4.17575	4.09707	3.87273	3.94833	4.10083	3.97611	3.86065
SOX21	4.87491	4.76641	4.711	4.97068	4.45028	4.96214	5.15405	4.90709	5.31962	5.02563	4.31438	4.79728	5.0147
SOX3	6.60816	6.91751	6.95476	6.88279	6.83846	6.69784	7.2197	6.80757	6.92354	6.89084	6.87942	6.7382	6.98907
SOX30	4.24167	4.31542	3.81133	4.25737	4.72926	3.97765	3.82536	3.98086	4.04422	4.33956	4.10308	3.71079	4.32151
SOX4	6.30672	6.3551	6.10398	6.43175	6.0162	6.89573	6.81993	5.83163	6.2604	6.03304	6.54649	6.42451	6.76051
SOX5	6.41669	6.2761	6.04845	6.73899	6.3058	5.57236	6.1771	6.34243	6.32368	6.15644	6.15139	6.73162	6.1753
SOX6	4.91137	6.13579	5.74453	6.34869	4.895	5.65624	5.28757	5.30902	4.8749	6.08903	5.39235	6.08591	5.47361
SOX7	5.75746	5.65417	5.48269	5.92726	5.40865	5.97262	6.35368	4.94844	6.26888	5.62304	5.57768	5.73056	6.03045
SOX8	5.2263	5.83811	5.34965	6.06474	5.9088	5.82059	6.3064	5.942	6.32508	6.01574	6.18093	5.71303	5.61606
SOX9	7.02367	6.65091	7.39912	7.33399	6.63261	8.01328	7.94469	7.35702	6.9902	7.60561	7.55975	8.1291	7.52527
SP1	8.7297	8.50374	7.91354	8.4859	9.13779	8.66653	8.30568	8.70084	8.80543	8.54339	9.01147	8.78966	8.74585
SP100	7.72931	7.315985	7.929145	6.732595	8.27548	6.833015	7.39502	8.196105	7.99819	7.057365	7.8175	7.24703	7.692555
SP110	8.3507	6.6045	7.99313	6.28181	9.04407	6.76774	6.92265	8.21612	8.77863	6.24728	8.20866	7.45096	7.14669
SP140	6.95914	5.0822	6.92096	4.76241	8.35847	5.58104	6.02031	7.45076	8.35136	4.23645	7.20136	5.526	5.31757
SP140L	7.11314	5.89967	6.9506	5.24284	7.89663	5.9919	6.39184	7.71197	8.30615	4.73623	7.47127	6.354	6.5766
SP2	6.35418	7.26921	7.33654	7.994	7.09045	6.84147	6.9159	7.17091	7.00281	7.02107	6.80029	7.07219	6.52322
SP3	7.92011	8.18123	7.61831	8.25348	8.28164	8.20429	8.30464	7.94622	8.41455	8.12795	8.3225	8.27677	8.4807
SP4	7.47456	7.94239	7.41553	8.33024	8.54625	8.17551	8.41722	8.30121	8.78584	8.30621	8.58899	8.45933	7.92717
SP5	5.80108	6.14874	5.36217	6.30055	6.35111	6.47006	6.27071	5.96648	6.81594	6.4806	6.01267	6.10669	6.10778
SP6	4.69299	4.53426	4.90308	5.36178	4.89277	4.73093	4.70499	4.46454	4.84188	5.07455	4.78111	4.57714	4.94421
SP7	4.9001	4.94322	5.29145	5.13728	5.67505	5.65472	5.48507	5.27258	5.45818	5.81686	5.4019	5.36463	5.31418
SP8	4.28277	4.29793	4.12892	4.18184	3.93396	4.17955	4.24709	3.85332	4.60695	3.88597	4.26532	3.8091	4.29686
SPA17	6.13365	7.38121	6.07837	7.84582	6.61614	8.19611	7.35822	7.45574	6.11357	8.02809	7.4995	7.66916	8.07817
SPACA1	3.24795	2.91541	3.04386	3.33936	3.06592	2.90435	2.76981	2.76413	2.89396	2.71312	2.88675	2.70706	3.01543
SPACA3	4.49463	4.4741	4.67322	4.72568	4.4094	3.96386	4.3098	4.65199	4.04951	4.47406	4.31319	4.26103	4.93722
SPACA4	4.01396	3.71317	3.79562	3.59902	3.67097	3.72989	3.49539	3.22621	3.84306	3.76486	3.2456	3.16831	3.37513
SPACA5B|SPACA5	4.5307	4.77289	4.51902	4.56583	4.94345	4.51586	4.54083	4.60539	4.48752	5.3331	4.54272	4.47445	4.30022
SPACA5|SPACA5B	4.01297	4.31537	4.09948	4.18051	4.42149	4.1514	4.10949	4.28189	4.05493	4.66497	4.23749	4.15056	3.81746
SPACA6	4.91116	5.44761	5.33721	6.528	5.62895	5.71425	6.53322	5.11365	5.51963	5.92759	5.73889	5.93904	5.96231
SPACA6|MIR125A	3.73222	3.9095	3.85749	3.73713	3.98073	3.83393	3.92178	4.08203	3.9449	3.81535	3.97621	3.864	3.96486
SPACA7	2.51669	3.10268	2.60659	2.75725	2.4522	2.82693	2.37966	3.38598	2.57645	2.5674	2.61424	2.26496	2.91232
SPACA9	5.58705	7.30105	6.80222	7.33964	5.46281	7.01964	6.4957	6.31325	5.98949	7.18668	6.34201	7.10122	6.86893
SPACDR	5.12672	5.05056	5.69821	5.31342	5.28492	5.38198	5.12088	5.0029	4.88355	5.11119	5.03052	5.26521	5.12298
SPAG1	5.77224	5.81265	6.12606	6.52381	5.86352	5.78363	5.80101	6.42152	5.8931	5.42826	6.07039	5.7986	5.51907
SPAG11B|SPAG11A	3.608665	3.60369	3.36368	3.474805	3.780565	3.56586	3.72021	3.750995	3.468845	4.053375	3.513585	3.59625	3.885045
SPAG16	5.8788	6.43376	6.0244	5.98372	5.55056	5.94169	6.21024	5.84898	5.71241	6.63987	5.89602	6.39798	6.27625
SPAG17	3.30646	3.80383	4.20118	3.46117	3.50721	3.3649	4.35447	3.80614	3.55112	4.47897	4.40615	4.70329	4.08567
SPAG4	7.07957	5.18542	6.30167	4.99718	5.9607	5.94242	5.4838	6.08953	5.73889	4.73386	6.00224	5.46274	5.23081
SPAG5	4.80145	6.28718	5.42628	8.03526	6.47158	5.87949	5.09234	5.95158	6.81076	5.15341	5.18584	5.31468	6.01634
SPAG6	3.72797	3.27217	3.93397	3.1333	3.5729	3.43753	2.97499	3.93775	3.27671	3.14166	3.47369	3.39238	3.41727
SPAG7	7.30981	7.70465	7.48473	7.48852	6.92756	7.8533	6.52238	7.49503	7.18888	6.89144	7.06621	6.87514	7.04262
SPAG8	4.61669	4.50249	5.01131	5.41197	4.95272	4.78906	4.94806	4.53027	4.98859	4.94307	4.50204	5.08967	5.22536
SPAG9	9	8.98543	8.95016	9.74995	8.83068	9.05208	9.18274	9.3025	8.54278	9.3324	9.19205	9.35363	9.37148
SPAM1	2.54402	2.57225	2.70714	2.9424	2.63586	2.24345	2.3307	3.04052	2.54126	2.74961	2.36892	2.25903	3.13116
SPANXA1|SPANXB1|SPANXA2|SPANXD|SPANXC	3.27864	3.71462	2.90963	3.34746	3.13737	3.4118	3.37786	3.59031	3.28259	3.11408	3.27142	2.97814	2.96434
SPANXA1|SPANXC|SPANXD|SPANXA2|SPANXB1	3.27864	3.71462	2.90963	3.34746	3.13737	3.4118	3.37786	3.59031	3.28259	3.11408	3.27142	2.97814	2.96434
SPANXA2-OT1	7.011255	6.624835	7.278805	6.05349	6.65465	6.155425	7.069085	6.74468	5.92004	6.346435	6.496055	5.646085	6.63924
SPANXA2|SPANXD|SPANXB1|SPANXC|SPANXA1	3.42492	3.90231	3.17445	3.49568	3.16678	3.55001	3.51996	3.99825	3.48993	3.24039	3.42617	2.9925	2.87259
SPANXB1	2.8519	3.09443	3.31079	3.35717	2.88026	3.09206	2.94249	3.43129	3.23617	2.91905	2.95501	2.80715	3.31689
SPANXD|SPANXC	3.82934	3.04163	4.22571	4.49743	4.71326	4.93657	4.01225	5.04375	5.27221	3.77393	3.80521	3.56763	3.37355
SPANXN1	2.86404	2.8309	2.97517	2.89163	2.75892	2.6875	2.71223	3.26582	2.33966	2.74425	2.38221	2.16575	3.08691
SPANXN2	2.90486	2.9218	3.00154	3.3697	2.6839	2.73905	3.0264	3.35932	3.06652	3.02054	3.14533	2.82746	3.23419
SPANXN3	3.20921	2.35093	3.10302	2.44529	2.21977	2.10573	2.20782	3.53911	2.18628	2.28118	2.57492	2.04753	3.03917
SPANXN4	3.6504	3.30251	3.46108	3.72288	3.24652	3.10917	3.35911	3.82599	3.2525	3.2679	3.33428	2.89193	3.45718
SPANXN5	3.30241	3.7526	3.22917	3.41213	3.01633	3.09544	3.0991	3.03781	3.2473	3.52371	3.08148	3.13535	3.47696
SPARC	10.6262	11.5146	11.3303	11.3166	11.3951	11.0148	11.2396	11.1234	10.2908	11.2922	11.5998	11.6788	11.3826
SPARCL1	11.2157	10.0732	10.428	10.2885	9.79163	9.31295	10.0371	10.5078	8.71174	10.2816	10.2875	10.4334	10.1197
SPART	7.96242	8.3946	7.92887	7.8869	6.82742	6.96193	7.0709	7.69654	5.85277	7.62079	7.52654	7.47933	7.60908
SPART-AS1	4.19109	5.4171	3.85346	5.04698	3.97535	3.93709	3.91413	4.71696	3.41513	5.05706	4.17561	5.13674	4.19332
SPAST	8.33803	7.6213	7.37411	7.77242	7.72428	7.8536	7.33809	8.01683	7.82579	7.11331	7.54325	7.4754	7.4474
SPATA1	2.83131	3.32034	2.77932	3.05282	3.09715	2.74886	2.73703	3.15071	3.36249	2.89128	3.05941	2.94271	3.38747
SPATA12	3.50884	3.8115	3.11488	3.7438	3.75975	3.6417	3.7013	3.3098	3.5197	3.65131	3.82825	3.60882	3.66049
SPATA13	6.42016	6.20358	6.89993	6.34013	6.85888	7.08856	6.67786	6.96697	7.23457	6.42561	7.45342	6.89299	6.68892
SPATA16	3.2989	3.23942	2.95238	3.46138	3.0148	3.27721	3.22515	3.60034	3.48262	3.12999	3.57046	3.22836	2.95831
SPATA17	4.60948	6.1212	5.19612	6.94017	4.75724	6.41544	5.66972	5.1106	4.45817	6.3623	5.83044	6.62464	6.32491
SPATA18	6.45036	5.16982	5.74903	6.40682	5.13321	5.07996	5.23359	5.49489	4.95903	5.47116	5.59559	4.71644	5.24447
SPATA19	3.53598	3.51582	3.48559	3.1588	3.55989	3.35834	3.22932	3.49328	3.29252	3.29727	2.91617	3.17679	3.53275
SPATA2	5.73458	7.53594	6.53257	7.37034	5.96953	7.06614	6.75632	6.05787	5.87422	7.06709	6.59964	7.01681	6.54611
SPATA20	6.67839	8.54559	7.98352	9.00231	7.19395	9.01837	8.61836	7.76892	8.01667	9.19832	8.30934	8.80507	8.75092
SPATA21	4.50008	4.80384	4.33793	4.67886	4.52435	4.26835	4.62273	4.46842	4.45563	4.69906	4.4565	4.25526	4.53068
SPATA22	3.34497	3.07311	3.33673	2.8451	2.88665	2.84705	3.24731	3.50378	3.27992	3.72487	3.24528	2.98079	3.34602
SPATA24	4.42446	4.91425	4.984	4.92101	4.30833	4.74553	4.43714	5.30993	5.01923	4.59953	4.60977	4.56598	4.4424
SPATA25	5.30872	5.93233	5.56397	6.13512	6.13182	6.11636	5.91273	5.72842	5.93252	5.93368	5.85742	5.65625	6.01807
SPATA2L	5.50786	5.86133	5.65078	5.8157	5.7883	5.88003	5.94718	5.56567	6.19238	6.02106	5.57918	5.76255	5.66969
SPATA3	4.87608	4.73905	4.28422	4.75203	4.79492	4.93075	4.72616	4.465	5.21904	5.06603	4.56367	4.36885	5.34023
SPATA31A3|SPATA31A6|SPATA31A5|SPATA31A7|SPATA31A1	4.138415	4.176555	4.202585	4.01031	4.29918	4.14428	4.04246	4.21222	4.040745	4.208385	3.89801	3.820675	4.26459
SPATA31A3|SPATA31A7|SPATA31A5|SPATA31A1|SPATA31A6	4.08643	4.1305	4.14068	3.95868	4.26254	4.09304	4.00588	4.17318	4.00165	4.21886	3.86856	3.77196	4.23154
SPATA31A3|SPATA31A7|SPATA31A5|SPATA31A1|SPATA31C2|SPATA31A6	4.1927	4.21961	4.24402	4.04613	4.34945	4.17278	4.09446	4.20207	4.05467	4.29373	3.90952	3.83837	4.28826
SPATA31A3|SPATA31C2|SPATA31A5|SPATA31A6|SPATA31A1|SPATA31A7	4.13416	4.12868	4.12446	4.00851	4.26654	4.00255	4.01863	4.11501	3.96033	4.12441	3.87947	3.73136	4.19487
SPATA31A6|SPATA31A1|SPATA31A5|SPATA31A7|SPATA31A3	4.07499	4.09711	4.15282	3.86783	4.21653	4.02292	3.91925	4.1413	3.96204	4.11321	3.78091	3.71781	4.12645
SPATA31A6|SPATA31A1|SPATA31A7|SPATA31A3|SPATA31A5	4.1605	4.17595	4.22192	3.94965	4.16043	4.10489	3.9943	4.1699	4.03993	4.17832	3.83674	3.78937	4.25798
SPATA31C1|SPATA31A1|SPATA31C2	4.34959	4.17287	4.08744	4.23146	3.96929	3.98852	4.00501	4.55312	4.11697	4.23762	3.78921	3.88965	3.95454
SPATA31C2|SPATA31C1|SPATA31A7|SPATA31A5|SPATA31A3|SPATA31A1|LOC642943	3.28765	3.44999	3.51032	2.95411	2.92717	3.29643	3.66189	4.15499	3.32934	3.37107	3.114	3.03937	3.20692
SPATA31D1|SPATA31D3	3.73777	3.45602	3.30567	3.92191	3.51748	3.35247	3.49908	3.99067	3.41101	3.50514	3.39601	3.44864	3.48093
SPATA31D3|SPATA31D4	2.85385	2.94692	3.18813	3.17662	3.24401	3.04159	3.06916	3.45957	3.25807	3.23909	2.96982	3.10105	3.29556
SPATA31D5P	3.14267	3.32615	3.23416	3.11756	3.21464	2.94169	2.8363	3.30096	2.92753	3.09776	2.87421	2.95178	3.38818
SPATA31E1	4.36566	4.46066	4.31062	4.85439	4.51771	4.46171	4.23422	3.95949	4.03004	4.217	4.42713	3.90923	4.60304
SPATA31F2P	2.91593	3.51476	3.34645	3.1622	3.21685	3.307	2.97861	3.41621	2.98528	3.55443	3.1776	2.86807	3.1881
SPATA31F2P|SPATA31F1	3.85186	4.39691	4.19991	4.17564	4.44272	4.20218	4.45539	4.42315	4.44143	4.54132	4.28588	4.30121	3.78692
SPATA31F3	3.33219	2.92605	2.69832	2.87462	2.66556	2.65112	3.04644	3.22052	2.69342	3.52122	3.17209	2.82015	2.95495
